row,col,value
3.200000000000000000e+01,1.272000000000000000e+03,1.000000000000000000e+00
1.272000000000000000e+03,1.272000000000000000e+03,-1.000000000000000000e+00
3.300000000000000000e+01,1.273000000000000000e+03,1.000000000000000000e+00
1.273000000000000000e+03,1.273000000000000000e+03,-1.000000000000000000e+00
3.400000000000000000e+01,1.274000000000000000e+03,1.000000000000000000e+00
1.274000000000000000e+03,1.274000000000000000e+03,-1.000000000000000000e+00
3.500000000000000000e+01,1.275000000000000000e+03,1.000000000000000000e+00
1.275000000000000000e+03,1.275000000000000000e+03,-1.000000000000000000e+00
3.600000000000000000e+01,1.276000000000000000e+03,1.000000000000000000e+00
1.276000000000000000e+03,1.276000000000000000e+03,-1.000000000000000000e+00
3.700000000000000000e+01,1.277000000000000000e+03,1.000000000000000000e+00
1.277000000000000000e+03,1.277000000000000000e+03,-1.000000000000000000e+00
3.800000000000000000e+01,1.278000000000000000e+03,1.000000000000000000e+00
1.278000000000000000e+03,1.278000000000000000e+03,-1.000000000000000000e+00
3.900000000000000000e+01,1.279000000000000000e+03,1.000000000000000000e+00
1.279000000000000000e+03,1.279000000000000000e+03,-1.000000000000000000e+00
4.000000000000000000e+01,1.280000000000000000e+03,1.000000000000000000e+00
1.280000000000000000e+03,1.280000000000000000e+03,-1.000000000000000000e+00
4.100000000000000000e+01,1.281000000000000000e+03,1.000000000000000000e+00
1.281000000000000000e+03,1.281000000000000000e+03,-1.000000000000000000e+00
2.100000000000000000e+01,1.282000000000000000e+03,-1.000000000000000000e+00
1.282000000000000000e+03,1.282000000000000000e+03,-1.000000000000000000e+00
2.200000000000000000e+01,1.283000000000000000e+03,-1.000000000000000000e+00
1.283000000000000000e+03,1.283000000000000000e+03,-1.000000000000000000e+00
2.300000000000000000e+01,1.284000000000000000e+03,-1.000000000000000000e+00
1.284000000000000000e+03,1.284000000000000000e+03,-1.000000000000000000e+00
2.400000000000000000e+01,1.285000000000000000e+03,-1.000000000000000000e+00
1.285000000000000000e+03,1.285000000000000000e+03,-1.000000000000000000e+00
2.500000000000000000e+01,1.286000000000000000e+03,-1.000000000000000000e+00
1.286000000000000000e+03,1.286000000000000000e+03,-1.000000000000000000e+00
2.600000000000000000e+01,1.287000000000000000e+03,-1.000000000000000000e+00
1.287000000000000000e+03,1.287000000000000000e+03,-1.000000000000000000e+00
2.700000000000000000e+01,1.288000000000000000e+03,-1.000000000000000000e+00
1.288000000000000000e+03,1.288000000000000000e+03,-1.000000000000000000e+00
2.800000000000000000e+01,1.289000000000000000e+03,-1.000000000000000000e+00
1.289000000000000000e+03,1.289000000000000000e+03,-1.000000000000000000e+00
2.900000000000000000e+01,1.290000000000000000e+03,-1.000000000000000000e+00
1.290000000000000000e+03,1.290000000000000000e+03,-1.000000000000000000e+00
3.000000000000000000e+01,1.291000000000000000e+03,-1.000000000000000000e+00
1.291000000000000000e+03,1.291000000000000000e+03,-1.000000000000000000e+00
3.100000000000000000e+01,1.292000000000000000e+03,-1.000000000000000000e+00
1.292000000000000000e+03,1.292000000000000000e+03,-1.000000000000000000e+00
3.200000000000000000e+01,1.293000000000000000e+03,-1.000000000000000000e+00
1.293000000000000000e+03,1.293000000000000000e+03,-1.000000000000000000e+00
3.300000000000000000e+01,1.294000000000000000e+03,-1.000000000000000000e+00
1.294000000000000000e+03,1.294000000000000000e+03,-1.000000000000000000e+00
3.400000000000000000e+01,1.295000000000000000e+03,-1.000000000000000000e+00
1.295000000000000000e+03,1.295000000000000000e+03,-1.000000000000000000e+00
3.500000000000000000e+01,1.296000000000000000e+03,-1.000000000000000000e+00
1.296000000000000000e+03,1.296000000000000000e+03,-1.000000000000000000e+00
3.600000000000000000e+01,1.297000000000000000e+03,-1.000000000000000000e+00
1.297000000000000000e+03,1.297000000000000000e+03,-1.000000000000000000e+00
3.700000000000000000e+01,1.298000000000000000e+03,-1.000000000000000000e+00
1.298000000000000000e+03,1.298000000000000000e+03,-1.000000000000000000e+00
3.800000000000000000e+01,1.299000000000000000e+03,-1.000000000000000000e+00
1.299000000000000000e+03,1.299000000000000000e+03,-1.000000000000000000e+00
3.900000000000000000e+01,1.300000000000000000e+03,-1.000000000000000000e+00
1.300000000000000000e+03,1.300000000000000000e+03,-1.000000000000000000e+00
4.000000000000000000e+01,1.301000000000000000e+03,-1.000000000000000000e+00
1.301000000000000000e+03,1.301000000000000000e+03,-1.000000000000000000e+00
4.100000000000000000e+01,1.302000000000000000e+03,-1.000000000000000000e+00
1.302000000000000000e+03,1.302000000000000000e+03,-1.000000000000000000e+00
1.177000000000000000e+03,1.303000000000000000e+03,-1.000000000000000000e+00
1.303000000000000000e+03,1.303000000000000000e+03,-1.000000000000000000e+00
1.178000000000000000e+03,1.304000000000000000e+03,-1.000000000000000000e+00
1.304000000000000000e+03,1.304000000000000000e+03,-1.000000000000000000e+00
1.179000000000000000e+03,1.305000000000000000e+03,-1.000000000000000000e+00
1.305000000000000000e+03,1.305000000000000000e+03,-1.000000000000000000e+00
1.180000000000000000e+03,1.306000000000000000e+03,-1.000000000000000000e+00
1.306000000000000000e+03,1.306000000000000000e+03,-1.000000000000000000e+00
1.181000000000000000e+03,1.307000000000000000e+03,-1.000000000000000000e+00
1.307000000000000000e+03,1.307000000000000000e+03,-1.000000000000000000e+00
1.182000000000000000e+03,1.308000000000000000e+03,-1.000000000000000000e+00
1.308000000000000000e+03,1.308000000000000000e+03,-1.000000000000000000e+00
1.183000000000000000e+03,1.309000000000000000e+03,-1.000000000000000000e+00
1.309000000000000000e+03,1.309000000000000000e+03,-1.000000000000000000e+00
1.184000000000000000e+03,1.310000000000000000e+03,-1.000000000000000000e+00
1.310000000000000000e+03,1.310000000000000000e+03,-1.000000000000000000e+00
1.185000000000000000e+03,1.311000000000000000e+03,-1.000000000000000000e+00
1.311000000000000000e+03,1.311000000000000000e+03,-1.000000000000000000e+00
1.186000000000000000e+03,1.312000000000000000e+03,-1.000000000000000000e+00
1.312000000000000000e+03,1.312000000000000000e+03,-1.000000000000000000e+00
1.187000000000000000e+03,1.313000000000000000e+03,-1.000000000000000000e+00
1.313000000000000000e+03,1.313000000000000000e+03,-1.000000000000000000e+00
1.188000000000000000e+03,1.314000000000000000e+03,-1.000000000000000000e+00
1.314000000000000000e+03,1.314000000000000000e+03,-1.000000000000000000e+00
1.189000000000000000e+03,1.315000000000000000e+03,-1.000000000000000000e+00
1.315000000000000000e+03,1.315000000000000000e+03,-1.000000000000000000e+00
1.190000000000000000e+03,1.316000000000000000e+03,-1.000000000000000000e+00
1.316000000000000000e+03,1.316000000000000000e+03,-1.000000000000000000e+00
1.191000000000000000e+03,1.317000000000000000e+03,-1.000000000000000000e+00
1.317000000000000000e+03,1.317000000000000000e+03,-1.000000000000000000e+00
1.192000000000000000e+03,1.318000000000000000e+03,-1.000000000000000000e+00
1.318000000000000000e+03,1.318000000000000000e+03,-1.000000000000000000e+00
1.193000000000000000e+03,1.319000000000000000e+03,-1.000000000000000000e+00
1.319000000000000000e+03,1.319000000000000000e+03,-1.000000000000000000e+00
1.194000000000000000e+03,1.320000000000000000e+03,-1.000000000000000000e+00
1.320000000000000000e+03,1.320000000000000000e+03,-1.000000000000000000e+00
1.195000000000000000e+03,1.321000000000000000e+03,-1.000000000000000000e+00
1.321000000000000000e+03,1.321000000000000000e+03,-1.000000000000000000e+00
1.196000000000000000e+03,1.322000000000000000e+03,-1.000000000000000000e+00
1.322000000000000000e+03,1.322000000000000000e+03,-1.000000000000000000e+00
1.197000000000000000e+03,1.323000000000000000e+03,-1.000000000000000000e+00
1.323000000000000000e+03,1.323000000000000000e+03,-1.000000000000000000e+00
1.324000000000000000e+03,1.324000000000000000e+03,-1.000000000000000000e+00
1.325000000000000000e+03,1.325000000000000000e+03,-1.000000000000000000e+00
1.326000000000000000e+03,1.326000000000000000e+03,-1.000000000000000000e+00
1.327000000000000000e+03,1.327000000000000000e+03,-1.000000000000000000e+00
1.328000000000000000e+03,1.328000000000000000e+03,-1.000000000000000000e+00
1.329000000000000000e+03,1.329000000000000000e+03,-1.000000000000000000e+00
1.330000000000000000e+03,1.330000000000000000e+03,-1.000000000000000000e+00
1.331000000000000000e+03,1.331000000000000000e+03,-1.000000000000000000e+00
1.332000000000000000e+03,1.332000000000000000e+03,-1.000000000000000000e+00
1.333000000000000000e+03,1.333000000000000000e+03,-1.000000000000000000e+00
1.334000000000000000e+03,1.334000000000000000e+03,-1.000000000000000000e+00
1.335000000000000000e+03,1.335000000000000000e+03,-1.000000000000000000e+00
1.336000000000000000e+03,1.336000000000000000e+03,-1.000000000000000000e+00
1.337000000000000000e+03,1.337000000000000000e+03,-1.000000000000000000e+00
1.338000000000000000e+03,1.338000000000000000e+03,-1.000000000000000000e+00
1.339000000000000000e+03,1.339000000000000000e+03,-1.000000000000000000e+00
1.340000000000000000e+03,1.340000000000000000e+03,-1.000000000000000000e+00
1.341000000000000000e+03,1.341000000000000000e+03,-1.000000000000000000e+00
1.342000000000000000e+03,1.342000000000000000e+03,-1.000000000000000000e+00
1.343000000000000000e+03,1.343000000000000000e+03,-1.000000000000000000e+00
1.344000000000000000e+03,1.344000000000000000e+03,-1.000000000000000000e+00
1.345000000000000000e+03,1.345000000000000000e+03,-1.000000000000000000e+00
1.346000000000000000e+03,1.346000000000000000e+03,-1.000000000000000000e+00
1.347000000000000000e+03,1.347000000000000000e+03,-1.000000000000000000e+00
1.348000000000000000e+03,1.348000000000000000e+03,-1.000000000000000000e+00
1.349000000000000000e+03,1.349000000000000000e+03,-1.000000000000000000e+00
1.350000000000000000e+03,1.350000000000000000e+03,-1.000000000000000000e+00
1.351000000000000000e+03,1.351000000000000000e+03,-1.000000000000000000e+00
1.352000000000000000e+03,1.352000000000000000e+03,-1.000000000000000000e+00
1.353000000000000000e+03,1.353000000000000000e+03,-1.000000000000000000e+00
1.354000000000000000e+03,1.354000000000000000e+03,-1.000000000000000000e+00
1.355000000000000000e+03,1.355000000000000000e+03,-1.000000000000000000e+00
1.356000000000000000e+03,1.356000000000000000e+03,-1.000000000000000000e+00
1.357000000000000000e+03,1.357000000000000000e+03,-1.000000000000000000e+00
1.358000000000000000e+03,1.358000000000000000e+03,-1.000000000000000000e+00
1.359000000000000000e+03,1.359000000000000000e+03,-1.000000000000000000e+00
1.360000000000000000e+03,1.360000000000000000e+03,-1.000000000000000000e+00
1.361000000000000000e+03,1.361000000000000000e+03,-1.000000000000000000e+00
1.362000000000000000e+03,1.362000000000000000e+03,-1.000000000000000000e+00
1.363000000000000000e+03,1.363000000000000000e+03,-1.000000000000000000e+00
1.364000000000000000e+03,1.364000000000000000e+03,-1.000000000000000000e+00
1.365000000000000000e+03,1.365000000000000000e+03,-1.000000000000000000e+00
1.366000000000000000e+03,1.366000000000000000e+03,-1.000000000000000000e+00
1.367000000000000000e+03,1.367000000000000000e+03,-1.000000000000000000e+00
1.368000000000000000e+03,1.368000000000000000e+03,-1.000000000000000000e+00
1.369000000000000000e+03,1.369000000000000000e+03,-1.000000000000000000e+00
1.370000000000000000e+03,1.370000000000000000e+03,-1.000000000000000000e+00
1.371000000000000000e+03,1.371000000000000000e+03,-1.000000000000000000e+00
1.372000000000000000e+03,1.372000000000000000e+03,-1.000000000000000000e+00
1.373000000000000000e+03,1.373000000000000000e+03,-1.000000000000000000e+00
1.374000000000000000e+03,1.374000000000000000e+03,-1.000000000000000000e+00
1.375000000000000000e+03,1.375000000000000000e+03,-1.000000000000000000e+00
1.376000000000000000e+03,1.376000000000000000e+03,-1.000000000000000000e+00
1.377000000000000000e+03,1.377000000000000000e+03,-1.000000000000000000e+00
1.378000000000000000e+03,1.378000000000000000e+03,-1.000000000000000000e+00
1.379000000000000000e+03,1.379000000000000000e+03,-1.000000000000000000e+00
1.380000000000000000e+03,1.380000000000000000e+03,-1.000000000000000000e+00
1.381000000000000000e+03,1.381000000000000000e+03,-1.000000000000000000e+00
1.382000000000000000e+03,1.382000000000000000e+03,-1.000000000000000000e+00
1.383000000000000000e+03,1.383000000000000000e+03,-1.000000000000000000e+00
1.384000000000000000e+03,1.384000000000000000e+03,-1.000000000000000000e+00
1.385000000000000000e+03,1.385000000000000000e+03,-1.000000000000000000e+00
1.386000000000000000e+03,1.386000000000000000e+03,-1.000000000000000000e+00
1.177000000000000000e+03,1.387000000000000000e+03,1.000000000000000000e+00
1.282000000000000000e+03,1.387000000000000000e+03,1.565393647890195325e+03
1.387000000000000000e+03,1.387000000000000000e+03,-1.000000000000000000e+00
1.178000000000000000e+03,1.388000000000000000e+03,1.000000000000000000e+00
1.283000000000000000e+03,1.388000000000000000e+03,4.651288316651254604e+02
1.388000000000000000e+03,1.388000000000000000e+03,-1.000000000000000000e+00
1.179000000000000000e+03,1.389000000000000000e+03,1.000000000000000000e+00
1.284000000000000000e+03,1.389000000000000000e+03,1.732310012082235460e+02
1.389000000000000000e+03,1.389000000000000000e+03,-1.000000000000000000e+00
1.180000000000000000e+03,1.390000000000000000e+03,1.000000000000000000e+00
1.285000000000000000e+03,1.390000000000000000e+03,4.124082817514653243e+02
1.390000000000000000e+03,1.390000000000000000e+03,-1.000000000000000000e+00
1.181000000000000000e+03,1.391000000000000000e+03,1.000000000000000000e+00
1.286000000000000000e+03,1.391000000000000000e+03,4.783144632403183891e+02
1.391000000000000000e+03,1.391000000000000000e+03,-1.000000000000000000e+00
1.182000000000000000e+03,1.392000000000000000e+03,1.000000000000000000e+00
1.287000000000000000e+03,1.392000000000000000e+03,3.918375721434961451e+04
1.392000000000000000e+03,1.392000000000000000e+03,-1.000000000000000000e+00
1.183000000000000000e+03,1.393000000000000000e+03,1.000000000000000000e+00
1.288000000000000000e+03,1.393000000000000000e+03,3.572108698556854961e+03
1.393000000000000000e+03,1.393000000000000000e+03,-1.000000000000000000e+00
1.184000000000000000e+03,1.394000000000000000e+03,1.000000000000000000e+00
1.289000000000000000e+03,1.394000000000000000e+03,1.119249382771155751e+03
1.394000000000000000e+03,1.394000000000000000e+03,-1.000000000000000000e+00
1.185000000000000000e+03,1.395000000000000000e+03,1.000000000000000000e+00
1.290000000000000000e+03,1.395000000000000000e+03,1.549327909537478263e+03
1.395000000000000000e+03,1.395000000000000000e+03,-1.000000000000000000e+00
1.186000000000000000e+03,1.396000000000000000e+03,1.000000000000000000e+00
1.291000000000000000e+03,1.396000000000000000e+03,1.946271589275237375e+03
1.396000000000000000e+03,1.396000000000000000e+03,-1.000000000000000000e+00
1.187000000000000000e+03,1.397000000000000000e+03,1.000000000000000000e+00
1.292000000000000000e+03,1.397000000000000000e+03,2.210725767107863248e+03
1.397000000000000000e+03,1.397000000000000000e+03,-1.000000000000000000e+00
1.188000000000000000e+03,1.398000000000000000e+03,1.000000000000000000e+00
1.293000000000000000e+03,1.398000000000000000e+03,4.390282253609322652e+04
1.398000000000000000e+03,1.398000000000000000e+03,-1.000000000000000000e+00
1.189000000000000000e+03,1.399000000000000000e+03,1.000000000000000000e+00
1.294000000000000000e+03,1.399000000000000000e+03,2.813315533551659428e+03
1.399000000000000000e+03,1.399000000000000000e+03,-1.000000000000000000e+00
1.190000000000000000e+03,1.400000000000000000e+03,1.000000000000000000e+00
1.295000000000000000e+03,1.400000000000000000e+03,8.073214467546327796e+03
1.400000000000000000e+03,1.400000000000000000e+03,-1.000000000000000000e+00
1.191000000000000000e+03,1.401000000000000000e+03,1.000000000000000000e+00
1.296000000000000000e+03,1.401000000000000000e+03,1.469533972859964024e+03
1.401000000000000000e+03,1.401000000000000000e+03,-1.000000000000000000e+00
1.192000000000000000e+03,1.402000000000000000e+03,1.000000000000000000e+00
1.297000000000000000e+03,1.402000000000000000e+03,1.012583296233018245e+03
1.402000000000000000e+03,1.402000000000000000e+03,-1.000000000000000000e+00
1.193000000000000000e+03,1.403000000000000000e+03,1.000000000000000000e+00
1.298000000000000000e+03,1.403000000000000000e+03,4.154741718287617550e+04
1.403000000000000000e+03,1.403000000000000000e+03,-1.000000000000000000e+00
1.194000000000000000e+03,1.404000000000000000e+03,1.000000000000000000e+00
1.299000000000000000e+03,1.404000000000000000e+03,1.818831566369312213e+03
1.404000000000000000e+03,1.404000000000000000e+03,-1.000000000000000000e+00
1.195000000000000000e+03,1.405000000000000000e+03,1.000000000000000000e+00
1.300000000000000000e+03,1.405000000000000000e+03,4.611052344242016261e+03
1.405000000000000000e+03,1.405000000000000000e+03,-1.000000000000000000e+00
1.196000000000000000e+03,1.406000000000000000e+03,1.000000000000000000e+00
1.301000000000000000e+03,1.406000000000000000e+03,1.486728421910584075e+02
1.406000000000000000e+03,1.406000000000000000e+03,-1.000000000000000000e+00
1.197000000000000000e+03,1.407000000000000000e+03,1.000000000000000000e+00
1.302000000000000000e+03,1.407000000000000000e+03,4.495006188874044892e+04
1.407000000000000000e+03,1.407000000000000000e+03,-1.000000000000000000e+00
1.198000000000000000e+03,1.408000000000000000e+03,1.000000000000000000e+00
1.282000000000000000e+03,1.408000000000000000e+03,-2.409252231095573507e+02
1.408000000000000000e+03,1.408000000000000000e+03,1.000000000000000000e+00
1.199000000000000000e+03,1.409000000000000000e+03,1.000000000000000000e+00
1.283000000000000000e+03,1.409000000000000000e+03,-9.578779690022907189e+00
1.409000000000000000e+03,1.409000000000000000e+03,1.000000000000000000e+00
1.200000000000000000e+03,1.410000000000000000e+03,1.000000000000000000e+00
1.284000000000000000e+03,1.410000000000000000e+03,-2.979728382673847875e+00
1.410000000000000000e+03,1.410000000000000000e+03,1.000000000000000000e+00
1.201000000000000000e+03,1.411000000000000000e+03,1.000000000000000000e+00
1.285000000000000000e+03,1.411000000000000000e+03,-8.919782913170267946e+00
1.411000000000000000e+03,1.411000000000000000e+03,1.000000000000000000e+00
1.202000000000000000e+03,1.412000000000000000e+03,1.000000000000000000e+00
1.286000000000000000e+03,1.412000000000000000e+03,-1.605616830716385834e+01
1.412000000000000000e+03,1.412000000000000000e+03,1.000000000000000000e+00
1.203000000000000000e+03,1.413000000000000000e+03,1.000000000000000000e+00
1.287000000000000000e+03,1.413000000000000000e+03,-3.168882805738629941e+03
1.413000000000000000e+03,1.413000000000000000e+03,1.000000000000000000e+00
1.204000000000000000e+03,1.414000000000000000e+03,1.000000000000000000e+00
1.288000000000000000e+03,1.414000000000000000e+03,-5.225097914598611624e+02
1.414000000000000000e+03,1.414000000000000000e+03,1.000000000000000000e+00
1.205000000000000000e+03,1.415000000000000000e+03,1.000000000000000000e+00
1.289000000000000000e+03,1.415000000000000000e+03,-9.031982357290031871e+01
1.415000000000000000e+03,1.415000000000000000e+03,1.000000000000000000e+00
1.206000000000000000e+03,1.416000000000000000e+03,1.000000000000000000e+00
1.290000000000000000e+03,1.416000000000000000e+03,-1.711648332478328030e+02
1.416000000000000000e+03,1.416000000000000000e+03,1.000000000000000000e+00
1.207000000000000000e+03,1.417000000000000000e+03,1.000000000000000000e+00
1.291000000000000000e+03,1.417000000000000000e+03,-1.973871497099697763e+02
1.417000000000000000e+03,1.417000000000000000e+03,1.000000000000000000e+00
1.208000000000000000e+03,1.418000000000000000e+03,1.000000000000000000e+00
1.292000000000000000e+03,1.418000000000000000e+03,-2.396032433710843748e+02
1.418000000000000000e+03,1.418000000000000000e+03,1.000000000000000000e+00
1.209000000000000000e+03,1.419000000000000000e+03,1.000000000000000000e+00
1.293000000000000000e+03,1.419000000000000000e+03,-5.892396190201639001e+03
1.419000000000000000e+03,1.419000000000000000e+03,1.000000000000000000e+00
1.210000000000000000e+03,1.420000000000000000e+03,1.000000000000000000e+00
1.294000000000000000e+03,1.420000000000000000e+03,-7.428020569749448043e+01
1.420000000000000000e+03,1.420000000000000000e+03,1.000000000000000000e+00
1.211000000000000000e+03,1.421000000000000000e+03,1.000000000000000000e+00
1.295000000000000000e+03,1.421000000000000000e+03,-2.194883778430439918e+02
1.421000000000000000e+03,1.421000000000000000e+03,1.000000000000000000e+00
1.212000000000000000e+03,1.422000000000000000e+03,1.000000000000000000e+00
1.296000000000000000e+03,1.422000000000000000e+03,-1.865855412471665602e+02
1.422000000000000000e+03,1.422000000000000000e+03,1.000000000000000000e+00
1.213000000000000000e+03,1.423000000000000000e+03,1.000000000000000000e+00
1.297000000000000000e+03,1.423000000000000000e+03,-9.291429017420924197e+01
1.423000000000000000e+03,1.423000000000000000e+03,1.000000000000000000e+00
1.214000000000000000e+03,1.424000000000000000e+03,1.000000000000000000e+00
1.298000000000000000e+03,1.424000000000000000e+03,-1.292911096240176994e+04
1.424000000000000000e+03,1.424000000000000000e+03,1.000000000000000000e+00
1.215000000000000000e+03,1.425000000000000000e+03,1.000000000000000000e+00
1.299000000000000000e+03,1.425000000000000000e+03,-2.865122997487026737e+02
1.425000000000000000e+03,1.425000000000000000e+03,1.000000000000000000e+00
1.216000000000000000e+03,1.426000000000000000e+03,1.000000000000000000e+00
1.300000000000000000e+03,1.426000000000000000e+03,-2.009466201046307560e+03
1.426000000000000000e+03,1.426000000000000000e+03,1.000000000000000000e+00
1.217000000000000000e+03,1.427000000000000000e+03,1.000000000000000000e+00
1.301000000000000000e+03,1.427000000000000000e+03,-3.901738818756556704e+00
1.427000000000000000e+03,1.427000000000000000e+03,1.000000000000000000e+00
1.218000000000000000e+03,1.428000000000000000e+03,1.000000000000000000e+00
1.302000000000000000e+03,1.428000000000000000e+03,-9.333993386188783461e+02
1.428000000000000000e+03,1.428000000000000000e+03,1.000000000000000000e+00
1.500000000000000000e+02,1.429000000000000000e+03,-2.097333333333333688e-02
4.020000000000000000e+02,1.429000000000000000e+03,-1.178757243877221299e+03
5.420000000000000000e+02,1.429000000000000000e+03,9.602731802695129772e+02
1.429000000000000000e+03,1.429000000000000000e+03,3.102666666666666420e-02
1.564000000000000000e+03,1.429000000000000000e+03,1.178757243877221299e+03
1.618000000000000000e+03,1.429000000000000000e+03,3.928798474253019507e-02
1.645000000000000000e+03,1.429000000000000000e+03,1.178757243877221299e+03
1.672000000000000000e+03,1.429000000000000000e+03,-9.602731802695129772e+02
1.510000000000000000e+02,1.430000000000000000e+03,-1.489214285714286073e-02
4.030000000000000000e+02,1.430000000000000000e+03,-1.170417434598071623e+03
5.430000000000000000e+02,1.430000000000000000e+03,1.006782433632290235e+03
1.430000000000000000e+03,1.430000000000000000e+03,3.156500000000000278e-02
1.565000000000000000e+03,1.430000000000000000e+03,1.170417434598071623e+03
1.619000000000000000e+03,1.430000000000000000e+03,4.190129022974731915e-02
1.646000000000000000e+03,1.430000000000000000e+03,1.170417434598071623e+03
1.673000000000000000e+03,1.430000000000000000e+03,-1.006782433632290235e+03
1.520000000000000000e+02,1.431000000000000000e+03,-5.123366666666665653e-02
4.040000000000000000e+02,1.431000000000000000e+03,-1.357060653025504280e+03
5.440000000000000000e+02,1.431000000000000000e+03,1.747121839742699422e+03
1.431000000000000000e+03,1.431000000000000000e+03,3.359966666666666657e-02
1.566000000000000000e+03,1.431000000000000000e+03,1.357060653025504280e+03
1.620000000000000000e+03,1.431000000000000000e+03,3.243310063044483466e-02
1.647000000000000000e+03,1.431000000000000000e+03,1.357060653025504280e+03
1.674000000000000000e+03,1.431000000000000000e+03,-1.747121839742699422e+03
1.530000000000000000e+02,1.432000000000000000e+03,-1.134963333333333380e-01
4.040000000000000000e+02,1.432000000000000000e+03,-1.631314700778062843e+03
5.440000000000000000e+02,1.432000000000000000e+03,2.047341892427323728e+03
1.432000000000000000e+03,1.432000000000000000e+03,7.517033333333332512e-02
1.567000000000000000e+03,1.432000000000000000e+03,1.631314700778062843e+03
1.621000000000000000e+03,1.432000000000000000e+03,3.072052254257847878e-02
1.648000000000000000e+03,1.432000000000000000e+03,1.631314700778062843e+03
1.675000000000000000e+03,1.432000000000000000e+03,-2.047341892427323728e+03
1.540000000000000000e+02,1.433000000000000000e+03,-2.202499999999999944e-02
4.050000000000000000e+02,1.433000000000000000e+03,-1.193115669983573071e+03
5.450000000000000000e+02,1.433000000000000000e+03,9.656044144389267103e+02
1.433000000000000000e+03,1.433000000000000000e+03,2.972500000000000142e-02
1.568000000000000000e+03,1.433000000000000000e+03,1.193115669983573071e+03
1.622000000000000000e+03,1.433000000000000000e+03,3.507377979568672421e-02
1.649000000000000000e+03,1.433000000000000000e+03,1.193115669983573071e+03
1.676000000000000000e+03,1.433000000000000000e+03,-9.656044144389267103e+02
1.550000000000000000e+02,1.434000000000000000e+03,-1.733846153846153870e-02
4.060000000000000000e+02,1.434000000000000000e+03,-1.329024059381678171e+03
5.460000000000000000e+02,1.434000000000000000e+03,1.327082304990107332e+03
1.434000000000000000e+03,1.434000000000000000e+03,3.220000000000000639e-02
1.569000000000000000e+03,1.434000000000000000e+03,1.329024059381678626e+03
1.623000000000000000e+03,1.434000000000000000e+03,2.191659272404622438e-02
1.650000000000000000e+03,1.434000000000000000e+03,1.329024059381678171e+03
1.677000000000000000e+03,1.434000000000000000e+03,-1.327082304990107332e+03
1.560000000000000000e+02,1.435000000000000000e+03,-3.480666666666666631e-02
4.070000000000000000e+02,1.435000000000000000e+03,-1.310704000441443213e+03
5.470000000000000000e+02,1.435000000000000000e+03,1.379426478456332916e+03
1.435000000000000000e+03,1.435000000000000000e+03,3.208222222222222031e-02
1.570000000000000000e+03,1.435000000000000000e+03,1.310704000441443441e+03
1.624000000000000000e+03,1.435000000000000000e+03,3.881759560748258148e-02
1.651000000000000000e+03,1.435000000000000000e+03,1.310704000441443213e+03
1.678000000000000000e+03,1.435000000000000000e+03,-1.379426478456332916e+03
1.570000000000000000e+02,1.436000000000000000e+03,-3.758333333333333665e-02
4.080000000000000000e+02,1.436000000000000000e+03,-1.206955363488566945e+03
5.480000000000000000e+02,1.436000000000000000e+03,1.102934312978256230e+03
1.436000000000000000e+03,1.436000000000000000e+03,3.074999999999999956e-02
1.571000000000000000e+03,1.436000000000000000e+03,1.206955363488566945e+03
1.625000000000000000e+03,1.436000000000000000e+03,8.337028824833703222e-02
1.652000000000000000e+03,1.436000000000000000e+03,1.206955363488566945e+03
1.679000000000000000e+03,1.436000000000000000e+03,-1.102934312978256230e+03
1.580000000000000000e+02,1.437000000000000000e+03,-3.331846153846153985e-02
4.170000000000000000e+02,1.437000000000000000e+03,-6.918997255784315712e+02
5.570000000000000000e+02,1.437000000000000000e+03,5.332429188159115938e+02
1.437000000000000000e+03,1.437000000000000000e+03,4.921999999999999986e-02
1.572000000000000000e+03,1.437000000000000000e+03,6.918997255784313438e+02
1.626000000000000000e+03,1.437000000000000000e+03,9.881331671053230487e-03
1.653000000000000000e+03,1.437000000000000000e+03,6.918997255784315712e+02
1.680000000000000000e+03,1.437000000000000000e+03,-5.332429188159115938e+02
1.590000000000000000e+02,1.438000000000000000e+03,-3.250000000000000111e-02
4.230000000000000000e+02,1.438000000000000000e+03,-8.910354718327749879e+02
5.630000000000000000e+02,1.438000000000000000e+03,5.368946700099025975e+02
1.438000000000000000e+03,1.438000000000000000e+03,4.449999999999999789e-02
1.573000000000000000e+03,1.438000000000000000e+03,8.910354718327748742e+02
1.627000000000000000e+03,1.438000000000000000e+03,1.382230769230769207e-01
1.654000000000000000e+03,1.438000000000000000e+03,8.910354718327749879e+02
1.681000000000000000e+03,1.438000000000000000e+03,-5.368946700099025975e+02
1.600000000000000000e+02,1.439000000000000000e+03,-4.291111111111110821e-02
4.280000000000000000e+02,1.439000000000000000e+03,-1.053440023880544686e+03
5.680000000000000000e+02,1.439000000000000000e+03,6.629304786542475085e+02
1.439000000000000000e+03,1.439000000000000000e+03,7.820000000000000562e-02
1.574000000000000000e+03,1.439000000000000000e+03,1.053440023880544686e+03
1.628000000000000000e+03,1.439000000000000000e+03,4.867944070429831155e-02
1.655000000000000000e+03,1.439000000000000000e+03,1.053440023880544686e+03
1.682000000000000000e+03,1.439000000000000000e+03,-6.629304786542475085e+02
1.610000000000000000e+02,1.440000000000000000e+03,-4.980000000000001092e-02
